Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 4 VID [V]","Core 5 VID [V]","Core 0 Clock (perf #3/3) [MHz]","Core 1 Clock (perf #4/6) [MHz]","Core 2 Clock (perf #5/5) [MHz]","Core 3 Clock (perf #1/1) [MHz]","Core 4 Clock (perf #2/4) [MHz]","Core 5 Clock (perf #1/2) [MHz]","Bus Clock [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Core 4 T0 Effective Clock [MHz]","Core 4 T1 Effective Clock [MHz]","Core 5 T0 Effective Clock [MHz]","Core 5 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Core 4 T0 Usage [%]","Core 4 T1 Usage [%]","Core 5 T0 Usage [%]","Core 5 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Core 4 Ratio [x]","Core 5 Ratio [x]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","CPU (Tctl/Tdie) [°C]","CPU CCD1 (Tdie) [°C]","CPU Core Voltage (SVI2 TFN) [V]","SoC Voltage (SVI2 TFN) [V]","CPU Package Power (SMU) [W]","Core 0 Power (SMU) [W]","Core 1 Power (SMU) [W]","Core 2 Power (SMU) [W]","Core 3 Power (SMU) [W]","Core 4 Power (SMU) [W]","Core 5 Power (SMU) [W]","Memory Controller Clock (UCLK) [MHz]","Thermal Throttling (HTC) [Yes/No]","Thermal Throttling (PROCHOT CPU) [Yes/No]","Thermal Throttling (PROCHOT EXT) [Yes/No]","System1 [°C]","Chipset [°C]","CPU [°C]","PCIEX16 [°C]","VRM MOS [°C]","VSOC MOS [°C]","Vcore [V]","+3.3V [V]","+12V [V]","+5V [V]","CPU VCORE SOC [V]","CPU VDDP [V]","DRAM [V]","3VSB [V]","VBAT [V]","AVCC3 [V]","CPU [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Drive Airflow Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU Fan1 [RPM]","GPU Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan1 [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []",
28.12.2019,10:19:47.423,18524,10608,63.5,9096,7236,55.6,0.1,1.425,1.425,1.400,1.406,1.406,1.394,4092.6,4092.6,4067.7,4067.7,4092.6,4067.7,99.8,624.8,89.4,454.7,61.8,225.0,418.3,1243.9,549.7,855.3,173.7,1159.3,611.0,538.9,12.7,1.5,8.2,0.0,2.2,7.5,33.8,12.0,21.0,3.0,27.8,12.7,33.8,11.9,41.0,41.0,40.8,40.8,41.0,40.8,1497.3,15.00,16,17,17,35,52,525,1,44.0,43.5,1.400,1.075,42.777,1.530,1.297,1.481,2.965,1.985,2.906,1497.3,No,No,No,45,49,44,14,50,49,1.380,3.285,12.024,4.890,1.056,0.900,1.368,3.336,3.240,3.072,883,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.0,0.0,0.000,0.000,8743,1305,0.0,0.0,0.0,0.000,0.000,0,0,0.0,0.0,0.0,0.000,0.000,12470,0,0.0,0.0,0.0,0.000,0.000,1,81,1.019,1939,169.288,1860.0,7001.0,1725.0,99.0,51.0,0.0,1.0,91.6,99.8,0.0,0.0,0.0,0.0,0.0,92.0,Yes,No,No,No,No,No,99.1,99.6,5630,5479,126,8.0,90,14,0.031,0.026,0,41,
28.12.2019,10:19:49.485,18526,10605,63.5,9096,7236,55.6,0.1,1.394,1.406,1.406,1.400,1.394,1.394,4067.7,4067.7,4067.7,4067.7,4067.7,4067.7,99.8,625.6,103.9,467.5,59.7,233.7,448.3,1160.3,655.2,780.8,155.1,1200.9,629.9,543.4,15.7,0.7,10.5,0.0,4.5,9.0,27.0,12.7,18.0,2.2,30.0,12.7,30.0,11.9,40.8,40.8,40.8,40.8,40.8,40.8,1497.3,15.00,16,17,17,35,52,525,1,44.0,43.5,1.419,1.069,42.869,1.558,1.317,1.532,2.992,1.856,2.987,1497.3,No,No,No,45,49,44,14,50,49,1.392,3.285,12.024,4.890,1.056,0.900,1.368,3.336,3.240,3.072,882,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.0,0.0,0.000,0.001,8743,1305,0.0,0.0,0.0,0.000,0.000,0,0,0.0,0.0,0.0,0.000,0.000,12470,0,0.0,0.0,0.0,0.000,0.000,1,81,1.019,1939,168.972,1860.0,7001.0,1725.0,99.0,51.0,0.0,1.0,91.6,99.0,0.0,0.0,0.0,0.0,0.0,92.0,Yes,No,No,No,No,No,103.8,99.3,5630,5479,125,8.0,90,14,0.031,0.026,0,41,
28.12.2019,10:19:51.558,18526,10605,63.5,9097,7235,55.7,0.1,1.431,1.431,1.431,1.431,1.425,1.388,4092.6,4092.6,4092.6,4092.6,4067.7,4067.7,99.8,638.7,83.7,460.4,63.4,213.3,433.6,741.6,1095.5,763.3,155.3,1105.1,725.4,540.0,15.1,0.0,8.3,0.7,1.5,6.8,17.4,27.2,16.6,3.0,28.7,17.4,28.7,11.9,41.0,41.0,41.0,41.0,40.8,40.8,1497.3,15.00,16,17,17,35,52,525,1,43.9,43.5,1.400,1.075,42.981,1.543,1.312,1.468,3.070,1.848,2.965,1497.3,No,No,No,45,50,43,14,50,49,1.392,3.285,12.024,4.920,1.056,0.900,1.368,3.336,3.240,3.072,839,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.5,0.5,0.000,0.007,8743,1305,0.0,0.0,0.0,0.000,0.000,0,0,0.0,0.0,0.0,0.000,0.000,12470,0,0.0,0.0,0.0,0.000,0.000,1,81,1.000,1939,168.628,1845.0,7001.0,1710.0,99.0,51.0,0.0,1.0,91.6,100.0,0.0,0.0,0.0,0.0,0.0,92.0,Yes,No,No,No,No,No,98.6,99.2,5630,5479,126,8.0,90,14,0.146,0.110,0,41,
28.12.2019,10:19:53.627,18528,10604,63.6,9097,7235,55.7,0.1,1.431,1.431,1.431,1.388,1.388,1.400,4092.6,4092.6,4067.7,4067.7,4067.7,4067.7,99.8,626.1,78.4,444.7,54.1,225.2,416.2,808.9,1042.3,814.8,157.9,1142.8,746.1,546.5,13.6,0.7,7.5,0.0,4.5,5.3,15.1,21.2,20.4,0.7,25.7,15.1,25.7,10.8,41.0,41.0,40.8,40.8,40.8,40.8,1497.3,15.00,16,17,17,35,52,525,1,43.9,44.0,1.387,1.069,43.095,1.524,1.285,1.475,3.069,1.926,3.115,1497.3,No,No,No,45,50,43,14,50,49,1.404,3.285,12.024,4.890,1.068,0.900,1.368,3.312,3.240,3.072,819,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.0,0.0,0.000,0.000,8743,1305,0.0,0.0,0.0,0.000,0.000,0,0,0.0,0.0,0.0,0.000,0.000,12470,0,0.0,0.0,0.0,0.000,0.000,1,81,1.019,1939,168.858,1860.0,7001.0,1725.0,99.0,51.0,0.0,1.0,91.6,100.0,0.0,0.0,0.0,0.0,0.0,92.0,Yes,No,No,No,No,No,100.0,99.3,5630,5479,126,8.0,90,14,0.031,0.051,0,41,
28.12.2019,10:19:55.699,18530,10601,63.6,9107,7225,55.7,0.1,1.431,1.431,1.419,1.413,1.419,1.431,4092.6,4092.6,4092.6,4092.6,4092.6,4092.6,99.8,1304.8,448.8,1098.6,329.1,632.2,746.4,1579.9,1789.5,1515.6,689.9,1850.6,1483.7,1122.4,27.0,6.7,27.8,6.7,11.2,15.0,34.5,45.8,38.3,13.5,43.6,36.0,45.8,25.5,41.0,41.0,41.0,41.0,41.0,41.0,1497.3,15.00,16,17,17,35,52,525,1,61.1,43.8,1.400,1.063,53.244,2.784,2.417,2.338,4.930,3.413,4.780,1497.3,No,No,No,45,50,61,14,50,49,1.392,3.285,12.024,4.920,1.068,0.900,1.380,3.336,3.240,3.072,1584,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.5,0.5,0.000,0.015,8743,1306,0.0,0.0,0.0,0.000,0.000,0,0,0.1,0.0,0.1,0.063,0.000,12470,0,0.0,0.0,0.0,0.000,0.000,1,81,1.019,1949,168.352,1860.0,7001.0,1725.0,99.0,50.0,0.0,1.0,91.6,99.7,0.0,0.0,0.0,0.0,0.0,92.0,Yes,No,No,No,No,No,99.7,99.0,5630,5479,122,8.0,90,14,0.065,0.026,0,44,
28.12.2019,10:19:57.772,18533,10599,63.6,9106,7225,55.7,0.1,1.431,1.431,1.431,1.431,1.425,1.413,4092.6,4092.6,4092.6,4092.6,4092.6,4092.6,99.8,1046.8,216.0,824.3,134.6,423.3,620.3,1377.4,1352.6,1231.5,344.0,1729.9,1080.8,865.1,25.7,2.2,22.7,3.0,8.3,15.1,35.6,33.3,30.3,6.0,46.2,28.0,46.2,21.4,41.0,41.0,41.0,41.0,41.0,41.0,1497.3,15.00,16,17,17,35,52,525,1,57.9,46.0,1.419,1.075,48.760,2.197,1.867,1.997,4.155,2.617,4.210,1497.3,No,No,No,45,49,58,14,50,49,1.392,3.285,12.024,4.920,1.056,0.888,1.380,3.336,3.240,3.072,1713,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.0,0.0,0.000,0.000,8743,1306,0.0,0.0,0.0,0.000,0.000,0,0,0.0,0.0,0.0,0.000,0.000,12470,0,0.0,0.0,0.0,0.000,0.000,1,81,1.000,1942,169.383,1845.0,7001.0,1710.0,99.0,50.0,0.0,1.0,91.5,99.9,0.0,0.0,0.0,0.0,0.0,92.0,Yes,No,No,No,No,No,98.3,99.6,5622,5471,121,8.0,90,14,0.028,0.053,0,42,
28.12.2019,10:19:59.842,18569,10563,63.7,9156,7175,56.0,0.1,1.413,1.419,1.431,1.419,1.413,1.419,4092.6,4092.6,4092.6,4092.6,4092.6,4092.6,99.8,1252.1,348.4,955.5,235.4,552.8,700.5,1547.1,1608.2,1393.6,531.1,1782.6,1351.6,1021.6,27.8,7.5,21.0,3.0,12.0,13.5,37.5,40.6,38.3,9.0,41.3,30.0,41.3,23.5,41.0,41.0,41.0,41.0,41.0,41.0,1497.3,15.00,16,17,17,35,52,525,1,54.9,46.8,1.425,1.075,51.467,2.611,2.143,2.217,4.716,3.049,4.591,1497.3,No,No,No,45,50,55,14,50,49,1.392,3.285,12.024,4.920,1.056,0.900,1.380,3.336,3.240,3.072,1442,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.5,0.5,0.000,0.003,8743,1306,0.0,0.0,0.0,0.000,0.000,0,0,6.1,0.0,6.1,17.904,0.000,12506,0,0.0,0.0,0.0,0.000,0.000,1,81,1.019,1946,168.321,1860.0,7001.0,1725.0,99.0,49.0,0.0,1.0,91.6,99.7,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,98.3,99.0,5625,5474,121,8.0,90,14,0.069,0.051,0,42,
28.12.2019,10:20:1.913,18656,10475,64.0,9222,7109,56.4,0.1,1.419,1.431,1.431,1.431,1.431,1.425,4092.6,4092.6,4092.6,4092.6,4092.6,4092.6,99.8,1279.0,345.5,984.3,251.1,588.8,767.9,2230.0,982.2,1609.4,531.2,1785.6,1338.9,1057.8,27.2,8.3,22.7,5.3,10.6,18.1,53.7,21.9,33.3,12.1,45.4,31.0,53.7,24.1,41.0,41.0,41.0,41.0,41.0,41.0,1497.3,15.00,16,17,17,35,52,525,1,52.5,43.8,1.412,1.063,52.306,2.670,2.170,2.306,5.056,3.449,4.798,1497.3,No,No,No,46,49,52,14,50,49,1.392,3.285,12.024,4.890,1.056,0.888,1.368,3.336,3.240,3.072,1245,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.6,0.6,0.000,0.522,8743,1307,0.0,0.0,0.0,0.000,0.000,0,0,0.1,0.0,0.1,0.246,0.000,12506,0,0.0,0.0,0.0,0.000,0.000,1,81,1.019,1942,169.524,1860.0,7001.0,1725.0,99.0,50.0,0.0,1.0,92.0,100.0,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,99.9,99.7,5652,5501,153,8.0,90,14,0.136,0.184,0,41,
28.12.2019,10:20:3.983,18631,10501,63.9,9183,7148,56.2,0.1,1.431,1.431,1.431,1.431,1.431,1.425,4092.6,4092.6,4092.6,4092.6,4092.6,4092.6,99.8,998.7,217.6,797.6,146.4,421.8,643.9,1633.1,862.6,1215.3,390.7,1669.2,913.4,825.8,21.8,5.2,17.2,0.7,8.2,9.7,37.5,20.3,24.8,7.5,39.0,21.8,39.0,17.8,41.0,41.0,41.0,41.0,41.0,41.0,1497.3,15.00,16,17,17,35,52,525,1,49.8,44.3,1.400,1.063,48.151,2.160,1.853,2.023,3.831,2.695,3.971,1497.3,No,No,No,46,50,50,14,51,49,1.392,3.285,12.024,4.890,1.056,0.900,1.368,3.312,3.240,3.072,1134,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,1.1,1.1,0.000,0.343,8743,1307,0.0,0.0,0.0,0.000,0.000,0,0,0.0,0.0,0.0,0.000,0.000,12506,0,0.0,0.0,0.0,0.000,0.000,1,81,1.019,1946,169.190,1860.0,7001.0,1725.0,99.0,52.0,0.0,0.0,91.9,99.2,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,97.6,99.5,5647,5496,152,8.0,90,14,0.071,0.039,0,42,
28.12.2019,10:20:6.058,18596,10536,63.8,9149,7182,56.0,0.1,1.438,1.431,1.431,1.431,1.431,1.388,4067.7,4092.6,4092.6,4092.6,4092.6,4067.7,99.8,1147.8,276.9,901.7,195.5,585.6,590.7,1973.5,1186.5,1531.7,520.0,2011.4,1096.6,1001.5,27.0,6.0,20.3,3.7,9.0,14.2,52.6,33.0,39.0,10.5,55.6,27.8,55.6,24.9,40.8,41.0,41.0,41.0,41.0,40.8,1497.3,15.00,16,17,17,35,52,525,1,48.4,45.8,1.394,1.075,51.297,2.369,2.011,2.099,4.822,3.274,4.765,1497.3,No,No,No,46,50,48,14,51,49,1.404,3.285,12.024,4.890,1.068,0.900,1.380,3.336,3.240,3.072,1022,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.7,0.7,0.000,0.822,8743,1309,0.0,0.0,0.0,0.000,0.000,0,0,0.2,0.0,0.2,0.197,0.000,12506,0,0.0,0.0,0.0,0.000,0.000,1,81,1.000,1942,171.031,1845.0,7001.0,1710.0,99.0,51.0,0.0,1.0,91.4,99.8,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,98.2,100.6,5616,5466,154,8.0,90,14,0.112,0.122,0,43,
28.12.2019,10:20:8.132,18620,10512,63.9,9167,7165,56.1,0.1,1.431,1.431,1.431,1.425,1.413,1.400,4067.7,4092.6,4092.6,4092.6,4067.7,4067.7,99.8,1259.5,306.1,968.1,197.7,481.4,774.8,2046.0,1054.2,1653.4,503.5,2211.7,1012.8,1039.1,30.3,6.8,25.7,4.5,12.8,18.9,50.7,21.9,43.1,10.6,53.0,21.9,53.0,25.0,40.8,41.0,41.0,41.0,40.8,40.8,1497.3,15.00,16,17,17,35,52,525,1,47.6,49.8,1.387,1.069,51.328,2.538,2.083,2.180,4.578,3.389,4.825,1497.3,No,No,No,46,50,47,14,50,49,1.380,3.285,12.024,4.890,1.068,0.900,1.368,3.312,3.240,3.072,989,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.6,0.6,0.000,0.513,8743,1310,0.0,0.0,0.0,0.000,0.000,0,0,0.4,0.0,0.4,1.157,0.000,12509,0,0.0,0.0,0.0,0.000,0.000,1,81,1.019,1943,165.945,1860.0,7001.0,1725.0,99.0,50.0,0.0,1.0,92.3,100.0,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,101.5,97.6,5670,5519,158,8.0,90,14,0.158,0.025,0,45,
28.12.2019,10:20:10.207,18617,10515,63.9,9165,7166,56.1,0.1,1.431,1.419,1.425,1.431,1.431,1.419,4092.6,4092.6,4092.6,4092.6,4092.6,4092.6,99.8,1352.5,413.0,1124.3,300.6,599.7,914.3,1982.4,1319.0,1657.6,667.6,2309.1,1176.8,1151.4,34.5,8.2,26.3,6.0,15.7,15.7,38.3,26.3,35.3,14.2,51.1,21.8,51.1,24.5,41.0,41.0,41.0,41.0,41.0,41.0,1497.3,15.00,16,17,17,35,52,525,1,56.8,46.3,1.412,1.069,53.365,2.800,2.433,2.511,4.852,3.581,5.228,1497.3,No,No,No,46,50,56,14,51,49,1.392,3.285,12.024,4.920,1.068,0.900,1.380,3.336,3.240,3.072,983,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,1.1,1.1,0.000,0.192,8743,1310,0.0,0.0,0.0,0.000,0.000,0,0,2.4,0.0,2.4,7.816,0.000,12524,0,0.0,0.0,0.0,0.000,0.000,1,81,1.019,1946,169.728,1860.0,7001.0,1725.0,99.0,52.0,0.0,1.0,91.8,99.5,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,100.2,99.8,5642,5491,154,8.0,90,14,0.040,0.025,0,44,
28.12.2019,10:20:12.275,18631,10501,63.9,9160,7172,56.0,0.1,1.394,1.394,1.406,1.406,1.406,1.406,4067.7,4067.7,4067.7,4067.7,4067.7,4067.7,99.8,1174.4,265.6,879.2,180.1,373.9,798.2,1423.3,1528.0,1554.1,431.0,1692.2,1297.8,966.5,27.8,3.0,18.0,4.5,4.5,16.5,35.3,36.8,33.0,6.7,40.6,33.0,40.6,21.6,40.8,40.8,40.8,40.8,40.8,40.8,1497.3,15.00,16,17,17,35,52,525,1,53.5,38.8,1.419,1.075,49.979,2.407,1.964,2.098,4.479,3.134,4.520,1497.3,No,No,No,46,50,53,14,51,49,1.392,3.285,12.024,4.890,1.068,0.900,1.380,3.312,3.240,3.072,1157,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.5,0.5,0.000,0.002,8743,1310,0.0,0.0,0.0,0.000,0.000,0,0,0.3,0.0,0.3,1.217,0.000,12527,0,0.0,0.0,0.0,0.000,0.000,1,81,1.000,1949,168.849,1845.0,7001.0,1710.0,99.0,52.0,0.0,1.0,91.8,99.7,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,96.8,99.3,5643,5492,156,8.0,90,14,0.264,0.179,0,43,
28.12.2019,10:20:14.334,18667,10465,64.0,9190,7142,56.2,0.1,1.388,1.394,1.400,1.400,1.400,1.400,4067.7,4067.7,4067.7,4067.7,4067.7,4067.7,99.8,1216.0,235.6,935.9,158.9,353.4,860.5,1543.0,1675.0,1527.5,433.5,1631.1,1517.3,1007.3,25.0,4.5,27.2,1.5,6.0,20.4,39.3,35.6,34.8,5.3,39.3,37.1,39.3,23.0,40.8,40.8,40.8,40.8,40.8,40.8,1497.3,15.00,16,17,17,35,52,525,1,50.9,51.5,1.387,1.069,50.753,2.381,2.018,2.160,4.891,3.083,4.671,1497.3,No,No,No,46,50,50,14,51,49,1.392,3.285,12.024,4.920,1.056,0.900,1.380,3.312,3.240,3.072,1146,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,1.1,1.1,0.000,0.024,8743,1310,0.0,0.0,0.0,0.000,0.000,0,0,1.6,0.0,1.6,4.419,0.000,12535,0,0.0,0.0,0.0,0.000,0.000,1,81,1.019,1949,165.936,1860.0,7001.0,1725.0,99.0,51.0,0.0,1.0,92.2,100.0,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,99.5,97.6,5666,5515,153,8.0,90,14,0.000,0.000,0,44,
28.12.2019,10:20:16.399,18650,10481,64.0,9177,7154,56.1,0.1,1.431,1.425,1.419,1.419,1.431,1.425,4092.6,4092.6,4092.6,4092.6,4092.6,4092.6,99.8,1346.3,242.8,951.2,195.1,350.8,835.6,1410.6,1951.4,1459.4,501.1,1560.9,1827.6,1052.7,37.8,6.8,25.7,3.7,8.3,18.1,31.0,43.1,37.1,12.1,40.9,41.6,43.1,25.5,41.0,41.0,41.0,41.0,41.0,41.0,1497.3,15.00,16,17,17,35,52,525,1,49.4,49.8,1.419,1.069,51.994,2.603,2.055,2.108,5.243,3.070,5.068,1497.3,No,No,No,46,50,49,14,51,49,1.380,3.285,12.024,4.920,1.068,0.900,1.368,3.336,3.240,3.072,1073,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,1.1,1.1,0.000,0.042,8743,1310,0.0,0.0,0.0,0.000,0.000,0,0,0.0,0.0,0.0,0.000,0.000,12535,0,0.0,0.0,0.0,0.000,0.000,1,81,1.000,1943,167.317,1845.0,7001.0,1710.0,99.0,52.0,0.0,1.0,92.2,99.1,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,97.2,98.4,5665,5514,157,8.0,90,14,0.664,0.000,0,44,
28.12.2019,10:20:18.472,18670,10461,64.0,9204,7127,56.3,0.1,1.431,1.425,1.425,1.400,1.400,1.400,4092.6,4092.6,4067.7,4067.7,4067.7,4092.6,99.8,1415.4,303.3,962.6,199.9,430.6,803.9,1653.8,1828.2,1528.0,513.2,1828.2,1555.9,1085.3,34.8,6.8,22.7,3.0,7.5,12.1,33.3,38.6,34.8,8.3,41.6,31.0,41.6,22.9,41.0,41.0,40.8,40.8,40.8,41.0,1497.3,15.00,16,17,17,35,52,525,1,48.9,46.5,1.375,1.069,52.782,2.777,2.110,2.207,5.416,3.178,5.113,1497.3,No,No,No,46,50,49,14,51,49,1.380,3.285,12.024,4.920,1.068,0.888,1.380,3.312,3.240,3.072,1061,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.5,0.5,0.000,0.001,8743,1310,0.0,0.0,0.0,0.000,0.000,0,0,1.6,0.0,1.6,6.132,0.000,12547,0,0.0,0.0,0.0,0.000,0.000,1,81,1.000,1949,172.262,1845.0,7001.0,1710.0,99.0,51.0,0.0,1.0,92.2,100.0,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,96.4,101.3,5667,5516,160,8.0,90,14,0.000,0.000,0,44,
28.12.2019,10:20:20.540,18727,10404,64.2,9231,7100,56.5,0.1,1.425,1.425,1.425,1.419,1.425,1.406,4092.6,4092.6,4092.6,4092.6,4092.6,4067.7,99.8,1475.7,372.3,989.6,243.4,583.8,817.8,2089.6,1463.4,1619.5,593.1,2062.9,1479.1,1149.2,42.1,6.7,28.5,2.2,13.5,21.8,56.3,36.8,45.1,12.0,47.3,38.3,56.3,29.2,41.0,41.0,41.0,41.0,41.0,40.8,1497.3,15.00,16,17,17,35,52,525,1,48.6,48.5,1.400,1.069,53.469,2.891,2.181,2.400,5.419,3.372,5.269,1497.3,No,No,No,46,50,48,14,51,49,1.392,3.285,12.024,4.920,1.068,0.900,1.380,3.312,3.240,3.072,995,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.5,0.6,0.009,0.019,8743,1310,0.0,0.0,0.0,0.000,0.000,0,0,6.1,0.0,6.1,22.293,0.000,12591,0,0.0,0.0,0.0,0.000,0.000,1,81,1.019,1953,168.874,1860.0,7001.0,1725.0,99.0,52.0,0.0,1.0,92.2,99.4,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,100.7,98.7,5667,5517,160,8.0,90,14,0.081,0.051,0,45,
28.12.2019,10:20:22.610,18735,10397,64.3,9200,7132,56.3,0.1,1.425,1.431,1.431,1.425,1.413,1.425,4092.6,4092.6,4092.6,4092.6,4092.6,4092.6,99.8,1219.6,249.0,906.1,186.6,444.8,793.9,1628.6,1609.7,1304.5,411.9,1636.5,1533.0,993.7,21.9,3.7,15.9,1.5,7.5,18.9,40.1,34.8,30.3,9.0,39.3,39.3,40.1,21.9,41.0,41.0,41.0,41.0,41.0,41.0,1497.3,15.00,16,17,17,35,52,525,1,48.0,45.5,1.400,1.075,50.438,2.410,1.973,2.221,4.977,2.694,4.591,1497.3,No,No,No,46,50,48,14,51,49,1.392,3.285,12.024,4.890,1.056,0.900,1.368,3.336,3.240,3.072,986,Yes,30,96.0,No,No,5639,8669,100.0,No,No,5675,32,99.0,No,No,4810,0.0,0.5,0.5,0.000,0.002,8743,1310,0.0,0.0,0.0,0.000,0.000,0,0,2.7,0.0,2.7,8.028,0.000,12607,0,0.0,0.0,0.0,0.000,0.000,1,81,1.000,1949,170.853,1860.0,7001.0,1725.0,99.0,53.0,0.0,1.0,92.5,100.0,0.0,0.0,0.0,0.0,0.0,93.0,Yes,No,No,No,No,No,94.1,100.5,5682,5531,157,8.0,90,14,0.165,0.159,0,45,
